"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000855362","32.204.15","","..","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000855362","32.204.15","","..","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000855362","32.204.15","","..","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000855362","32.204.15","0","","","","0"
"2018","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000855362","32.204.15","0","","","","0"
"2019","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Unfounded incidents","Number","223","units","0","v1000855362","32.204.15","0","","","","0"
"2009","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","148","","","","0"
"2010","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","168","","","","0"
"2011","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","233","","","","0"
"2012","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","295","","","","0"
"2013","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","291","","","","0"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","275","","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","318","","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","254","","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","211","","","","0"
"2018","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","152","","","","0"
"2019","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v70129605","32.204.4","85","","","","0"
"2009","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","31","","","","0"
"2010","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","34","","","","0"
"2011","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","53","","","","0"
"2012","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","56","","","","0"
"2013","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","72","","","","0"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","60","","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","75","","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","46","","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","32","","","","0"
"2018","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","36","","","","0"
"2019","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v70129610","32.204.9","16","","","","0"
"2009","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","107","","","","0"
"2010","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","128","","","","0"
"2011","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","176","","","","0"
"2012","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","234","","","","0"
"2013","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","208","","","","0"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","212","","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","237","","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","202","","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","171","","","","0"
"2018","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","108","","","","0"
"2019","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v70129612","32.204.11","68","","","","0"
"2009","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","1","","","","0"
"2010","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","1","","","","0"
"2011","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","1","","","","0"
"2012","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","3","","","","0"
"2013","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","1","","","","0"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","1","","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","4","","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","0","","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","1","","","","0"
"2018","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","2","","","","0"
"2019","Winnipeg, Manitoba, municipal [46064]","46064","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v70129614","32.204.13","0","","","","0"
"2009","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","41","","","","0"
"2010","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","62","","","","0"
"2011","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","57","","","","0"
"2012","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","86","","","","0"
"2013","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","66","","","","0"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","8","","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","14","","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","10","","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","10","","","","0"
"2018","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","7","","","","0"
"2019","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v70129616","32.205.1","4","","","","0"
"2011","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","","..","","","0"
"2012","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","","..","","","0"
"2013","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","","..","","","0"
"2014","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","","..","","","0"
"2015","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","","..","","","0"
"2016","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","","..","","","0"
"2017","Winnipeg, Manitoba, municipal [46064]","46064","Total other Federal Statutes [610]","Unfounded incidents","Number","223","units","0","v1000855364","32.205.15","2","","","","0"
